Dates,Total Rating
2016_07_27 10_30,1699173
2016_07_27 10_40,1699173
2016_07_27 10_50,1699173
2016_07_27 11_00,1699173
2016_07_27 11_10,1699173
2016_07_27 11_20,1699173
2016_07_27 11_30,1699173
2016_07_27 11_40,1699173
2016_07_27 11_50,1699173
2016_07_27 12_00,1699173
2016_07_27 12_10,1699173
2016_07_27 12_20,1699173
2016_07_27 12_30,1699173
2016_07_27 12_40,1699173
2016_07_27 12_50,1699173
2016_07_27 13_00,1699173
2016_07_27 13_10,1709323
2016_07_27 13_20,1709323
2016_07_27 13_30,1709323
2016_07_27 13_40,1709323
2016_07_27 13_50,1709323
2016_07_27 14_00,1709323
2016_07_27 14_10,1709323
2016_07_27 14_20,1709323
2016_07_27 14_30,1709323
2016_07_27 14_40,1709323
2016_07_27 14_50,1709323
2016_07_27 15_00,1709323
2016_07_27 15_10,1709323
2016_07_27 15_20,1709323
2016_07_27 15_30,1709323
2016_07_27 15_40,1709323
2016_07_27 15_50,1709323
2016_07_27 16_00,1709323
2016_07_27 16_10,1709323
2016_07_27 16_20,1709323
2016_07_27 16_30,1709323
2016_07_27 16_40,1709323
2016_07_27 16_50,1709323
2016_07_27 17_00,1709323
2016_07_27 17_10,1718214
2016_07_27 17_20,1718214
2016_07_27 17_30,1718214
2016_07_27 17_40,1718214
2016_07_27 17_50,1718214
2016_07_27 18_00,1718214
2016_07_27 18_10,1718214
2016_07_27 18_20,1718214
2016_07_27 18_30,1718214
2016_07_27 18_40,1718214
2016_07_27 18_50,1718214
2016_07_27 19_00,1718214
2016_07_27 19_10,1718214
2016_07_27 19_20,1718214
2016_07_27 19_30,1718214
2016_07_27 19_40,1718214
2016_07_27 19_50,1718214
2016_07_27 20_00,1718214
2016_07_27 20_10,1718214
2016_07_27 20_20,1718214
2016_07_27 20_30,1718214
2016_07_27 20_40,1718214
2016_07_27 20_50,1718214
2016_07_27 21_00,1718214
2016_07_27 21_10,1723757
2016_07_27 21_20,1723757
2016_07_27 21_30,1723757
2016_07_27 21_40,1723757
2016_07_27 21_50,1723757
2016_07_27 22_00,1723757
2016_07_27 22_10,1723757
2016_07_27 22_20,1723757
2016_07_27 22_30,1723757
2016_07_27 22_40,1723757
2016_07_27 22_50,1723757
2016_07_27 23_00,1723757
2016_07_27 23_10,1723757
2016_07_27 23_20,1723757
2016_07_27 23_30,1723757
2016_07_27 23_40,1723757
2016_07_27 23_50,1723757
2016_07_28 00_00,1723757
2016_07_28 00_10,1723757
2016_07_28 00_20,1723757
2016_07_28 00_30,1723757
2016_07_28 00_40,1723757
2016_07_28 00_50,1723757
2016_07_28 01_00,1723757
2016_07_28 01_10,1727725
2016_07_28 01_20,1727725
2016_07_28 01_30,1727725
2016_07_28 01_40,1727725
2016_07_28 01_50,1727725
2016_07_28 02_00,1727725
2016_07_28 02_10,1727725
2016_07_28 02_20,1727725
2016_07_28 02_30,1727725
2016_07_28 02_40,1727725
2016_07_28 02_50,1727725
2016_07_28 03_00,1727725
2016_07_28 03_10,1727725
2016_07_28 03_20,1727725
2016_07_28 03_30,1727725
2016_07_28 03_40,1727725
2016_07_28 03_50,1727725
2016_07_28 04_00,1727725
2016_07_28 04_10,1727725
2016_07_28 04_20,1727725
2016_07_28 04_30,1727725
2016_07_28 04_40,1727725
2016_07_28 04_50,1727725
2016_07_28 05_00,1727725
2016_07_28 05_10,1734126
2016_07_28 05_20,1734126
2016_07_28 05_30,1734126
2016_07_28 05_40,1734126
2016_07_28 05_50,1734126
2016_07_28 06_00,1734126
2016_07_28 06_10,1734126
2016_07_28 06_20,1734126
2016_07_28 06_30,1734126
2016_07_28 06_40,1734126
2016_07_28 06_50,1734126
2016_07_28 07_00,1734126
2016_07_28 07_10,1734126
2016_07_28 07_20,1734126
2016_07_28 07_30,1734126
2016_07_28 07_40,1734126
2016_07_28 07_50,1734126
2016_07_28 08_00,1734126
2016_07_28 08_10,1734126
2016_07_28 08_20,1734126
2016_07_28 08_30,1734126
2016_07_28 08_40,1734126
2016_07_28 08_50,1734126
2016_07_28 09_00,1734126
2016_07_28 09_10,1743127
2016_07_28 09_20,1743127
2016_07_28 09_30,1743127
2016_07_28 09_40,1743127
2016_07_28 09_50,1743127
2016_07_28 10_00,1743127
2016_07_28 10_10,1743127
2016_07_28 10_20,1743127
2016_07_28 10_30,1743127
2016_07_28 10_40,1743127
2016_07_28 10_50,1743127
2016_07_28 11_00,1743127
2016_07_28 11_10,1743127
2016_07_28 11_20,1743127
2016_07_28 11_30,1743127
2016_07_28 11_40,1743127
2016_07_28 11_50,1743127
2016_07_28 12_00,1743127
2016_07_28 12_10,1743127
2016_07_28 12_20,1743127
2016_07_28 12_30,1743127
2016_07_28 12_40,1743127
2016_07_28 12_50,1743127
2016_07_28 13_00,1743127
2016_07_28 13_10,1752085
2016_07_28 13_20,1752085
2016_07_28 13_30,1752085
2016_07_28 13_40,1752085
2016_07_28 13_50,1752085
2016_07_28 14_00,1752085
2016_07_28 14_10,1752085
2016_07_28 14_20,1752085
2016_07_28 14_30,1752085
2016_07_28 14_40,1752085
2016_07_28 14_50,1752085
2016_07_28 15_00,1752085
2016_07_28 15_10,1752085
2016_07_28 15_20,1752085
2016_07_28 15_30,1752085
2016_07_28 15_40,1752085
2016_07_28 15_50,1752085
2016_07_28 16_00,1752085
2016_07_28 16_10,1752085
2016_07_28 16_20,1752085
2016_07_28 16_30,1752085
2016_07_28 16_40,1752085
2016_07_28 16_50,1752085
2016_07_28 17_00,1752085
2016_07_28 17_10,1752085
2016_07_28 17_20,1761010
2016_07_28 17_30,1761010
2016_07_28 17_40,1761010
2016_07_28 17_50,1761010
2016_07_28 18_00,1761010
2016_07_28 18_10,1761010
2016_07_28 18_20,1761010
2016_07_28 18_30,1761010
2016_07_28 18_40,1761010
2016_07_28 18_50,1761010
2016_07_28 19_00,1761010
2016_07_28 19_10,1761010
2016_07_28 19_20,1761010
2016_07_28 19_30,1761010
2016_07_28 19_40,1761010
2016_07_28 19_50,1761010
2016_07_28 20_00,1761010
2016_07_28 20_10,1761010
2016_07_28 20_20,1761010
2016_07_28 20_30,1761010
2016_07_28 20_40,1761010
2016_07_28 20_50,1761010
2016_07_28 21_00,1761010
2016_07_28 21_10,1761010
2016_07_28 21_20,1765915
2016_07_28 21_30,1765915
2016_07_28 21_40,1765915
2016_07_28 21_50,1765915
2016_07_28 22_00,1765915
2016_07_28 22_10,1765915
2016_07_28 22_20,1765915
2016_07_28 22_30,1765915
2016_07_28 22_40,1765915
2016_07_28 22_50,1765915
2016_07_28 23_00,1765915
2016_07_28 23_10,1765915
2016_07_28 23_20,1765915
2016_07_28 23_30,1765915
2016_07_28 23_40,1765915
2016_07_28 23_50,1765915
2016_07_29 00_00,1765915
2016_07_29 00_10,1765915
2016_07_29 00_20,1765915
2016_07_29 00_30,1765915
2016_07_29 00_40,1765915
2016_07_29 00_50,1765915
2016_07_29 01_00,1765915
2016_07_29 01_10,1765915
2016_07_29 01_20,1769184
2016_07_29 01_30,1769184
2016_07_29 01_40,1769184
2016_07_29 01_50,1769184
2016_07_29 02_00,1769184
2016_07_29 02_10,1769184
2016_07_29 02_20,1769184
2016_07_29 02_30,1769184
2016_07_29 02_40,1769184
2016_07_29 02_50,1769184
2016_07_29 03_00,1769184
2016_07_29 03_10,1769184
2016_07_29 03_20,1769184
2016_07_29 03_30,1769184
2016_07_29 03_40,1769184
2016_07_29 03_50,1769184
2016_07_29 04_00,1769184
2016_07_29 04_10,1769184
2016_07_29 04_20,1769184
2016_07_29 04_30,1769184
2016_07_29 04_40,1769184
2016_07_29 04_50,1769184
2016_07_29 05_00,1769184
2016_07_29 05_10,1769184
2016_07_29 05_20,1775920
2016_07_29 05_30,1775920
2016_07_29 05_40,1775920
2016_07_29 05_50,1775920
2016_07_29 06_00,1775920
2016_07_29 06_10,1775920
2016_07_29 06_20,1775920
2016_07_29 06_30,1775920
2016_07_29 06_40,1775920
2016_07_29 06_50,1775920
2016_07_29 07_00,1775920
2016_07_29 07_10,1775920
2016_07_29 07_20,1775920
2016_07_29 07_30,1775920
2016_07_29 07_40,1775920
2016_07_29 07_50,1775920
2016_07_29 08_00,1775920
2016_07_29 08_10,1775920
2016_07_29 08_20,1775920
2016_07_29 08_30,1775920
2016_07_29 08_40,1775920
2016_07_29 08_50,1775920
2016_07_29 09_00,1775920
2016_07_29 09_10,1775920
2016_07_29 09_20,1784487
2016_07_29 09_30,1784487
2016_07_29 09_40,1784487
2016_07_29 09_50,1784487
2016_07_29 10_00,1784487
2016_07_29 10_10,1784487
2016_07_29 10_20,1784487
2016_07_29 10_30,1784487
2016_07_29 10_40,1784487
2016_07_29 10_50,1784487
2016_07_29 11_00,1784487
2016_07_29 11_10,1784487
2016_07_29 11_20,1784487
2016_07_29 11_30,1784487
2016_07_29 11_40,1784487
2016_07_29 11_50,1784487
2016_07_29 12_00,1784487
2016_07_29 12_10,1784487
2016_07_29 12_20,1784487
2016_07_29 12_30,1784487
2016_07_29 12_40,1784487
2016_07_29 12_50,1784487
2016_07_29 13_00,1784487
2016_07_29 13_10,1784487
2016_07_29 13_20,1784487
2016_07_29 13_30,1792274
2016_07_29 13_40,1792274
2016_07_29 13_50,1792274
2016_07_29 14_00,1792274
2016_07_29 14_10,1792274
2016_07_29 14_20,1792274
2016_07_29 14_30,1792274
2016_07_29 14_40,1792274
2016_07_29 14_50,1792274
2016_07_29 15_00,1792274
2016_07_29 15_10,1792274
2016_07_29 15_20,1792274
2016_07_29 15_30,1792274
2016_07_29 15_40,1792274
2016_07_29 15_50,1792274
2016_07_29 16_00,1792274
2016_07_29 16_10,1792274
2016_07_29 16_20,1792274
2016_07_29 16_30,1792274
2016_07_29 16_40,1792274
2016_07_29 16_50,1792274
2016_07_29 17_00,1792274
2016_07_29 17_10,1792274
2016_07_29 17_20,1792274
2016_07_29 17_30,1799443
2016_07_29 17_40,1799443
2016_07_29 17_50,1799443
2016_07_29 18_00,1799443
2016_07_29 18_10,1799443
2016_07_29 18_20,1799443
2016_07_29 18_30,1799443
2016_07_29 18_40,1799443
2016_07_29 18_50,1799443
2016_07_29 19_00,1799443
2016_07_29 19_10,1799443
2016_07_29 19_20,1799443
2016_07_29 19_30,1799443
2016_07_29 19_40,1799443
2016_07_29 19_50,1799443
2016_07_29 20_00,1799443
2016_07_29 20_10,1799443
2016_07_29 20_20,1799443
2016_07_29 20_30,1799443
2016_07_29 20_40,1799443
2016_07_29 20_50,1799443
2016_07_29 21_00,1799443
2016_07_29 21_10,1799443
2016_07_29 21_20,1799443
2016_07_29 21_30,1804362
2016_07_29 21_40,1804362
2016_07_29 21_50,1804362
2016_07_29 22_00,1804362
2016_07_29 22_10,1804362
2016_07_29 22_20,1804362
2016_07_29 22_30,1804362
2016_07_29 22_40,1804362
2016_07_29 22_50,1804362
2016_07_29 23_00,1804362
2016_07_29 23_10,1804362
2016_07_29 23_20,1804362
2016_07_29 23_30,1804362
2016_07_29 23_40,1804362
2016_07_29 23_50,1804362
2016_07_30 00_00,1804362
2016_07_30 00_10,1804362
2016_07_30 00_20,1804362
2016_07_30 00_30,1804362
2016_07_30 00_40,1804362
2016_07_30 00_50,1804362
2016_07_30 01_00,1804362
2016_07_30 01_10,1804362
2016_07_30 01_20,1804362
2016_07_30 01_30,1804362
2016_07_30 01_40,1807807
2016_07_30 01_50,1807807
2016_07_30 02_00,1807807
2016_07_30 02_10,1807807
2016_07_30 02_20,1807807
2016_07_30 02_30,1807807
2016_07_30 02_40,1807807
2016_07_30 02_50,1807807
2016_07_30 03_00,1807807
2016_07_30 03_10,1807807
2016_07_30 03_20,1807807
2016_07_30 03_30,1807807
2016_07_30 03_40,1807807
2016_07_30 03_50,1807807
2016_07_30 04_00,1807807
2016_07_30 04_10,1807807
2016_07_30 04_20,1807807
2016_07_30 04_30,1807807
2016_07_30 04_40,1807807
2016_07_30 04_50,1807807
2016_07_30 05_00,1807807
2016_07_30 05_10,1807807
2016_07_30 05_20,1807807
2016_07_30 05_30,1807807
2016_07_30 05_40,1813601
2016_07_30 05_50,1813601
2016_07_30 06_00,1813601
2016_07_30 06_10,1813601
2016_07_30 06_20,1813601
2016_07_30 06_30,1813601
2016_07_30 06_40,1813601
2016_07_30 06_50,1813601
2016_07_30 07_00,1813601
2016_07_30 07_10,1813601
2016_07_30 07_20,1813601
2016_07_30 07_30,1813601
2016_07_30 07_40,1813601
2016_07_30 07_50,1813601
2016_07_30 08_00,1813601
2016_07_30 08_10,1813601
2016_07_30 08_20,1813601
2016_07_30 08_30,1813601
2016_07_30 08_40,1813601
2016_07_30 08_50,1813601
2016_07_30 09_00,1813601
2016_07_30 09_10,1813601
2016_07_30 09_20,1813601
2016_07_30 09_30,1813601
2016_07_30 09_40,1820678
2016_07_30 09_50,1820678
2016_07_30 10_00,1820678
2016_07_30 10_10,1820678
2016_07_30 10_20,1820678
2016_07_30 10_30,1820678
2016_07_30 10_40,1820678
2016_07_30 10_50,1820678
2016_07_30 11_00,1820678
2016_07_30 11_10,1820678
2016_07_30 11_20,1820678
2016_07_30 11_30,1820678
2016_07_30 11_40,1820678
2016_07_30 11_50,1820678
2016_07_30 12_00,1820678
2016_07_30 12_10,1820678
2016_07_30 12_20,1820678
2016_07_30 12_30,1820678
2016_07_30 12_40,1820678
2016_07_30 12_50,1820678
2016_07_30 13_00,1820678
2016_07_30 13_10,1820678
2016_07_30 13_20,1820678
2016_07_30 13_30,1820678
2016_07_30 13_40,1828788
2016_07_30 13_50,1828788
2016_07_30 14_00,1828788
2016_07_30 14_10,1828788
2016_07_30 14_20,1828788
2016_07_30 14_30,1828788
2016_07_30 14_40,1828788
2016_07_30 14_50,1828788
2016_07_30 15_00,1828788
2016_07_30 15_10,1828788
2016_07_30 15_20,1828788
2016_07_30 15_30,1828788
2016_07_30 15_40,1828788
2016_07_30 15_50,1828788
2016_07_30 16_00,1828788
2016_07_30 16_10,1828788
2016_07_30 16_20,1828788
2016_07_30 16_30,1828788
2016_07_30 16_40,1828788
2016_07_30 16_50,1828788
2016_07_30 17_00,1828788
2016_07_30 17_10,1828788
2016_07_30 17_20,1828788
2016_07_30 17_30,1828788
2016_07_30 17_40,1839321
2016_07_30 17_50,1839321
2016_07_30 18_00,1839321
2016_07_30 18_10,1839321
2016_07_30 18_20,1839321
2016_07_30 18_30,1839321
2016_07_30 18_40,1839321
2016_07_30 18_50,1839321
2016_07_30 19_00,1839321
2016_07_30 19_10,1839321
2016_07_30 19_20,1839321
2016_07_30 19_30,1839321
2016_07_30 19_40,1839321
2016_07_30 19_50,1839321
2016_07_30 20_00,1839321
2016_07_30 20_10,1839321
2016_07_30 20_20,1839321
2016_07_30 20_30,1839321
2016_07_30 20_40,1839321
2016_07_30 20_50,1839321
2016_07_30 21_00,1839321
2016_07_30 21_10,1839321
2016_07_30 21_20,1839321
2016_07_30 21_30,1839321
2016_07_30 21_40,1839321
2016_07_30 21_50,1852512
2016_07_30 22_00,1852512
2016_07_30 22_10,1852512
2016_07_30 22_20,1852512
2016_07_30 22_30,1852512
2016_07_30 22_40,1852512
2016_07_30 22_50,1852512
2016_07_30 23_00,1852512
2016_07_30 23_10,1852512
2016_07_30 23_20,1852512
2016_07_30 23_30,1852512
2016_07_30 23_40,1852512
2016_07_30 23_50,1852512
2016_07_31 00_00,1852512
2016_07_31 00_10,1852512
2016_07_31 00_20,1852512
2016_07_31 00_30,1852512
2016_07_31 00_40,1852512
2016_07_31 00_50,1852512
2016_07_31 01_00,1852512
2016_07_31 01_10,1852512
2016_07_31 01_20,1852512
2016_07_31 01_30,1852512
2016_07_31 01_40,1852512
2016_07_31 01_50,1865618
2016_07_31 02_00,1865618
2016_07_31 02_10,1865618
2016_07_31 02_20,1865618
2016_07_31 02_30,1865618
2016_07_31 02_40,1865618
2016_07_31 02_50,1865618
2016_07_31 03_00,1865618
2016_07_31 03_10,1865618
2016_07_31 03_20,1865618
2016_07_31 03_30,1865618
2016_07_31 03_40,1865618
2016_07_31 03_50,1865618
2016_07_31 04_00,1865618
2016_07_31 04_10,1865618
2016_07_31 04_20,1865618
2016_07_31 04_30,1865618
2016_07_31 04_40,1865618
2016_07_31 04_50,1865618
2016_07_31 05_00,1865618
2016_07_31 05_10,1865618
2016_07_31 05_20,1865618
2016_07_31 05_30,1865618
2016_07_31 05_40,1865618
2016_07_31 05_50,1879972
2016_07_31 06_00,1879972
2016_07_31 06_10,1879972
2016_07_31 06_20,1879972
2016_07_31 06_30,1879972
2016_07_31 06_40,1879972
2016_07_31 06_50,1879972
2016_07_31 07_00,1879972
2016_07_31 07_10,1879972
2016_07_31 07_20,1879972
2016_07_31 07_30,1879972
2016_07_31 07_40,1879972
2016_07_31 07_50,1879972
2016_07_31 08_00,1879972
2016_07_31 08_10,1879972
2016_07_31 08_20,1879972
2016_07_31 08_30,1879972
2016_07_31 08_40,1879972
2016_07_31 08_50,1879972
2016_07_31 09_00,1879972
2016_07_31 09_10,1879972
2016_07_31 09_20,1879972
2016_07_31 09_30,1879972
2016_07_31 09_40,1879972
2016_07_31 09_50,1898038
2016_07_31 10_00,1898038
2016_07_31 10_10,1898038
2016_07_31 10_20,1898038
2016_07_31 10_30,1898038
2016_07_31 10_40,1898038
2016_07_31 10_50,1898038
2016_07_31 11_00,1898038
2016_07_31 11_10,1898038
2016_07_31 11_20,1898038
2016_07_31 11_30,1898038
2016_07_31 11_40,1898038
2016_07_31 11_50,1898038
2016_07_31 12_00,1898038
2016_07_31 12_10,1898038
2016_07_31 12_20,1898038
2016_07_31 12_30,1898038
2016_07_31 12_40,1898038
2016_07_31 12_50,1898038
2016_07_31 13_00,1898038
2016_07_31 13_10,1898038
2016_07_31 13_20,1898038
2016_07_31 13_30,1898038
2016_07_31 13_40,1898038
2016_07_31 13_50,1920014
2016_07_31 14_00,1920014
2016_07_31 14_10,1920014
2016_07_31 14_20,1920014
2016_07_31 14_30,1920014
2016_07_31 14_40,1920014
2016_07_31 14_50,1920014
2016_07_31 15_00,1920014
2016_07_31 15_10,1920014
2016_07_31 15_20,1920014
2016_07_31 15_30,1920014
2016_07_31 15_40,1920014
2016_07_31 15_50,1920014
2016_07_31 16_00,1920014
2016_07_31 16_10,1920014
2016_07_31 16_20,1920014
2016_07_31 16_30,1920014
2016_07_31 16_40,1920014
2016_07_31 16_50,1920014
2016_07_31 17_00,1920014
2016_07_31 17_10,1920014
2016_07_31 17_20,1920014
2016_07_31 17_30,1920014
2016_07_31 17_40,1920014
2016_07_31 17_50,1941505
2016_07_31 18_00,1941505
2016_07_31 18_10,1941505
2016_07_31 18_20,1941505
2016_07_31 18_30,1941505
2016_07_31 18_40,1941505
2016_07_31 18_50,1941505
2016_07_31 19_00,1941505
2016_07_31 19_10,1941505
2016_07_31 19_20,1941505
2016_07_31 19_30,1941505
2016_07_31 19_40,1941505
2016_07_31 19_50,1941505
2016_07_31 20_00,1941505
2016_07_31 20_10,1941505
2016_07_31 20_20,1941505
2016_07_31 20_30,1941505
2016_07_31 20_40,1941505
2016_07_31 20_50,1941505
2016_07_31 21_00,1941505
2016_07_31 21_10,1941505
2016_07_31 21_20,1941505
2016_07_31 21_30,1941505
2016_07_31 21_40,1941505
2016_07_31 21_50,1954991
2016_07_31 22_00,1954991
2016_07_31 22_10,1954991
2016_07_31 22_20,1954991
2016_07_31 22_30,1954991
2016_07_31 22_40,1954991
2016_07_31 22_50,1954991
2016_07_31 23_00,1954991
2016_07_31 23_10,1954991
2016_07_31 23_20,1954991
2016_07_31 23_30,1954991
2016_07_31 23_40,1954991
2016_07_31 23_50,1954991
2016_08_01 00_00,1954991
2016_08_01 00_10,1954991
2016_08_01 00_20,1954991
2016_08_01 00_30,1954991
2016_08_01 00_40,1954991
2016_08_01 00_50,1954991
2016_08_01 01_00,1954991
2016_08_01 01_10,1954991
2016_08_01 01_20,1954991
2016_08_01 01_30,1954991
2016_08_01 01_40,1954991
2016_08_01 01_50,1954991
2016_08_01 02_00,1963573
2016_08_01 02_10,1963573
2016_08_01 02_20,1963573
2016_08_01 02_30,1963573
2016_08_01 02_40,1963573
2016_08_01 02_50,1963573
2016_08_01 03_00,1963573
2016_08_01 03_10,1963573
2016_08_01 03_20,1963573
2016_08_01 03_30,1963573
2016_08_01 03_40,1963573
2016_08_01 03_50,1963573
2016_08_01 04_00,1963573
2016_08_01 04_10,1963573
2016_08_01 04_20,1963573
2016_08_01 04_30,1963573
2016_08_01 04_40,1963573
2016_08_01 04_50,1963573
2016_08_01 05_00,1963573
2016_08_01 05_10,1963573
2016_08_01 05_20,1963573
2016_08_01 05_30,1963573
2016_08_01 05_40,1963573
2016_08_01 05_50,1963573
2016_08_01 06_00,1973793
2016_08_01 06_10,1973793
2016_08_01 06_20,1973793
2016_08_01 06_30,1973793
2016_08_01 06_40,1973793
2016_08_01 06_50,1973793
2016_08_01 07_00,1973793
2016_08_01 07_10,1973793
2016_08_01 07_20,1973793
2016_08_01 07_30,1973793
2016_08_01 07_40,1973793
2016_08_01 07_50,1973793
2016_08_01 08_00,1973793
2016_08_01 08_10,1973793
2016_08_01 08_20,1973793
2016_08_01 08_30,1973793
2016_08_01 08_40,1973793
2016_08_01 08_50,1973793
2016_08_01 09_00,1973793
2016_08_01 09_10,1973793
2016_08_01 09_20,1973793
2016_08_01 09_30,1973793
2016_08_01 09_40,1973793
2016_08_01 09_50,1973793
2016_08_01 10_00,1986512
2016_08_01 10_10,1986512
2016_08_01 10_20,1986512
2016_08_01 10_30,1986512
2016_08_01 10_40,1986512
2016_08_01 10_50,1986512
2016_08_01 11_00,1986512
2016_08_01 11_10,1986512
2016_08_01 11_20,1986512
2016_08_01 11_30,1986512
2016_08_01 11_40,1986512
2016_08_01 11_50,1986512
2016_08_01 12_00,1986512
2016_08_01 12_10,1986512
2016_08_01 12_20,1986512
2016_08_01 12_30,1986512
2016_08_01 12_40,1986512
2016_08_01 12_50,1986512
2016_08_01 13_00,1986512
2016_08_01 13_10,1986512
2016_08_01 13_20,1986512
2016_08_01 13_30,1986512
2016_08_01 13_40,1986512
2016_08_01 13_50,1986512
2016_08_01 14_00,1999717
2016_08_01 14_10,1999717
2016_08_01 14_20,1999717
2016_08_01 14_30,1999717
2016_08_01 14_40,1999717
2016_08_01 14_50,1999717
2016_08_01 15_00,1999717
2016_08_01 15_10,1999717
2016_08_01 15_20,1999717
2016_08_01 15_30,1999717
2016_08_01 15_40,1999717
2016_08_01 15_50,1999717
2016_08_01 16_00,1999717
2016_08_01 16_10,1999717
2016_08_01 16_20,1999717
2016_08_01 16_30,1999717
2016_08_01 16_40,1999717
2016_08_01 16_50,1999717
2016_08_01 17_00,1999717
2016_08_01 17_10,1999717
2016_08_01 17_20,1999717
2016_08_01 17_30,1999717
2016_08_01 17_40,1999717
2016_08_01 17_50,1999717
2016_08_01 18_00,1999717
2016_08_01 18_10,2012174
2016_08_01 18_20,2012174
2016_08_01 18_30,2012174
2016_08_01 18_40,2012174
2016_08_01 18_50,2012174
2016_08_01 19_00,2012174
2016_08_01 19_10,2012174
2016_08_01 19_20,2012174
2016_08_01 19_30,2012174
2016_08_01 19_40,2012174
2016_08_01 19_50,2012174
2016_08_01 20_00,2012174
2016_08_01 20_10,2012174
2016_08_01 20_20,2012174
2016_08_01 20_30,2012174
2016_08_01 20_40,2012174
2016_08_01 20_50,2012174
2016_08_01 21_00,2012174
2016_08_01 21_10,2012174
2016_08_01 21_20,2012174
2016_08_01 21_30,2012174
2016_08_01 21_40,2012174
2016_08_01 21_50,2012174
2016_08_01 22_00,2012174
2016_08_01 22_10,2020590
2016_08_01 22_20,2020590
2016_08_01 22_30,2020590
2016_08_01 22_40,2020590
2016_08_01 22_50,2020590
2016_08_01 23_00,2020590
2016_08_01 23_10,2020590
2016_08_01 23_20,2020590
2016_08_01 23_30,2020590
2016_08_01 23_40,2020590
2016_08_01 23_50,2020590
2016_08_02 00_00,2020590
2016_08_02 00_10,2020590
